osm_id,name,latitude,longitude,source_trail_length (in meters),STATE,STATEFIPS,COUNTY,NATFOREST,route_names,walking_distances (in kilometers),ACCESS_TYP,PARK_NAME,PARK_URL,SUID_NMA,MNG_AG_ID,MNG_AGENCY,MNG_AG_LEV,MNG_AG_TYP,AGNCY_WEB,LAYER,ACRES,LABEL_NAME
273482271,University Avenue,34.0265827002,-118.2819051,364.592728561,,6,,,"35/38(Los Angeles County Metropolitan Transportation Authority),200(Los Angeles County Metropolitan Transportation Authority),35/38(Los Angeles County Metropolitan Transportation Authority),200(Los Angeles County Metropolitan Transportation Authority),20","0.518,0.518,0.553,0.553,0.285,",,,,,,,,,,,,
274890614,,33.5343778997,-117.1486105,15.9768038525,,6,,,"23(Riverside Transit Agency),79(Riverside Transit Agency),61(Riverside Transit Agency),61(Riverside Transit Agency),","0.437,0.437,0.591,0.49,",,,,,,,,,,,,
274890623,,33.5342094,-117.1486313,205.995750104,,6,,,"23(Riverside Transit Agency),79(Riverside Transit Agency),61(Riverside Transit Agency),61(Riverside Transit Agency),","0.42,0.42,0.48,0.474,",,,,,,,,,,,,
275289189,,33.5209268001,-117.153008,292.77860775,,6,,,"55(Riverside Transit Agency),79(Riverside Transit Agency),202(Riverside Transit Agency),206(Riverside Transit Agency),208(Riverside Transit Agency),217(Riverside Transit Agency),","0.693,0.693,0.693,0.693,0.693,0.693,",,,,,,,,,,,,
277443034,,33.7115991996,-118.2971609,287.036293228,,6,,,"246(Los Angeles County Metropolitan Transportation Authority),246(Los Angeles County Metropolitan Transportation Authority),","0.577,0.761,",Open Access,Angels Gate Park,,15498,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,70.474,Angels Gate Park
278065666,,34.1061289997,-118.349552,226.550021473,,6,,,"217(Los Angeles County Metropolitan Transportation Authority),217(Los Angeles County Metropolitan Transportation Authority),217(Los Angeles County Metropolitan Transportation Authority),","0.538,0.536,0.733,",Open Access,Runyon Canyon Park,,24731,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,133.203,Runyon Canyon Park
281251238,,33.8095417997,-117.9180705,29.7044325668,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.285,0.289,",,,,,,,,,,,,
283558732,,33.8730552996,-117.5882765,13.4827511572,,6,,,"Red(Corona Cruiser),Red(Corona Cruiser),1(Riverside Transit Agency),","0.007,0.47,0.579,",,,,,,,,,,,,
283707314,Ally,33.7949970004,-117.9397498,137.371763192,,6,,,"37(Orange County Transportation Authority),37(Orange County Transportation Authority),37(Orange County Transportation Authority),","0.36,0.367,0.366,",,,,,,,,,,,,
285391072,,33.8040850004,-117.9205047,16.5472988616,,6,,,"9(Anaheim Resort Transportation),50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.44,0.363,0.363,0.363,",,,,,,,,,,,,
286487376,,33.8075045997,-117.9276934,48.7309883829,,6,,,"83(Orange County Transportation Authority),83(Orange County Transportation Authority),","0.793,0.793,",,,,,,,,,,,,
287911465,Calico Sqauare,33.8442442003,-118.0001574,60.3306519797,,6,,,"38(Orange County Transportation Authority),38(Orange County Transportation Authority),38(Orange County Transportation Authority),","0.409,0.465,0.439,",,,,,,,,,,,,
288596211,,33.8125763003,-117.9179916,4.18228185838,,6,,,"460(Los Angeles County Metropolitan Transportation Authority),","0.683,",,,,,,,,,,,,
288604432,,33.8125420999,-117.9179573,3.72720274684,,6,,,"460(Los Angeles County Metropolitan Transportation Authority),","0.688,",,,,,,,,,,,,
291703747,,33.8428835,-118.0019399,18.1287228456,,6,,,"38(Orange County Transportation Authority),38(Orange County Transportation Authority),38(Orange County Transportation Authority),","0.121,0.507,0.488,",,,,,,,,,,,,
291790137,,33.8438857,-118.002267,3.36516859431,,6,,,"38(Orange County Transportation Authority),38(Orange County Transportation Authority),38(Orange County Transportation Authority),","0.223,0.329,0.627,",,,,,,,,,,,,
292021968,,33.8448966,-117.9981308,47.4399566715,,6,,,"38(Orange County Transportation Authority),29(Orange County Transportation Authority),","0.674,0.659,",,,,,,,,,,,,
292388359,,33.7848813001,-118.1196106,50.3774894183,,6,,,"92(Long Beach Transit),171(Long Beach Transit),121(Long Beach Transit),91(Long Beach Transit),0121(Long Beach Transit),94(Long Beach Transit),93(Long Beach Transit),92(Long Beach Transit),171(Long Beach Transit),121(Long Beach Transit),173(Long Beach Tra","0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.534,",,,,,,,,,,,,
292388360,,33.7854297004,-118.1198739,73.4595599918,,6,,,"173(Long Beach Transit),92(Long Beach Transit),171(Long Beach Transit),121(Long Beach Transit),173(Long Beach Transit),91(Long Beach Transit),94(Long Beach Transit),93(Long Beach Transit),92(Long Beach Transit),171(Long Beach Transit),121(Long Beach Tran","0.496,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.565,0.565,0.565,0.565,0.565,0.565,0.565,",,,,,,,,,,,,
294384891,,33.8083834001,-117.9277986,3.57047525456,,6,,,"83(Orange County Transportation Authority),430(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Author","0.211,0.211,0.211,0.606,0.606,0.597,0.597,",,,,,,,,,,,,
294384892,,33.8083571003,-117.9276457,3.37496617505,,6,,,"83(Orange County Transportation Authority),430(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Author","0.23,0.23,0.23,0.625,0.625,0.616,0.616,",,,,,,,,,,,,
294467246,,34.0424015997,-118.5250659,14.4009777765,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),","0.525,0.578,0.449,",Restricted Access,Palisades Park & Recreation Center,http://www.laparks.org/dos/reccenter/facility/palisadesRC.htm,28873,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,17.56,Palisades Park & Rec. Ctr.
294467247,,34.0425421997,-118.5248786,42.505984233,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),","0.499,0.552,0.423,",Restricted Access,Palisades Park & Recreation Center,http://www.laparks.org/dos/reccenter/facility/palisadesRC.htm,28873,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,17.56,Palisades Park & Rec. Ctr.
294468007,,34.0409907001,-118.524274,36.4852535605,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),9(Big Blue Bus),9(Big Blue Bus),","0.774,0.764,0.79,",Restricted Access,Palisades Park & Recreation Center,http://www.laparks.org/dos/reccenter/facility/palisadesRC.htm,28873,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,17.56,Palisades Park & Rec. Ctr.
294468110,,34.0410550996,-118.5243525,64.4946951142,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),9(Big Blue Bus),9(Big Blue Bus),","0.784,0.774,0.8,",Restricted Access,Palisades Park & Recreation Center,http://www.laparks.org/dos/reccenter/facility/palisadesRC.htm,28873,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,17.56,Palisades Park & Rec. Ctr.
294894951,,33.8729478998,-118.1058567,10.6660988425,,6,,,"130(Los Angeles County Metropolitan Transportation Authority),130(Los Angeles County Metropolitan Transportation Authority),130(Los Angeles County Metropolitan Transportation Authority),","0.483,0.498,0.541,",,,,,,,,,,,,
294894952,,33.8729478998,-118.1058567,10.658554547,,6,,,"130(Los Angeles County Metropolitan Transportation Authority),130(Los Angeles County Metropolitan Transportation Authority),130(Los Angeles County Metropolitan Transportation Authority),","0.483,0.498,0.541,",,,,,,,,,,,,
295049359,,33.6812622998,-117.6651559,19.0862455116,,6,,,"177(Orange County Transportation Authority),82(Orange County Transportation Authority),177(Orange County Transportation Authority),82(Orange County Transportation Authority),177(Orange County Transportation Authority),82(Orange County Transportation Auth","0.277,0.277,0.174,0.174,0.382,0.382,",,,,,,,,,,,,
295582037,,33.5954711,-117.2774304,71.5485446347,,6,,,"8(Riverside Transit Agency),8(Riverside Transit Agency),8(Riverside Transit Agency),","0.403,0.465,0.602,",,,,,,,,,,,,
295582044,,33.5983581,-117.2831053,17.2652000896,,6,,,"8(Riverside Transit Agency),8(Riverside Transit Agency),8(Riverside Transit Agency),","0.242,0.231,0.729,",,,,,,,,,,,,
297134749,,33.8318962001,-118.1240378,20.1348538217,,6,,,"101(Long Beach Transit),103(Long Beach Transit),91(Long Beach Transit),91(Long Beach Transit),93(Long Beach Transit),","0.133,0.162,0.162,0.279,0.279,",Open Access,Heartwell Park,,19777,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,111.168,Heartwell Park
297161271,,33.8112951998,-117.9177385,33.6049789198,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.491,0.367,",,,,,,,,,,,,
297668078,,34.2488392001,-118.2934103,371.871058392,,6,,,"90/91(Los Angeles County Metropolitan Transportation Authority),","0.765,",,,,,,,,,,,,
298747874,,34.1711781998,-118.5309069,76.5493228094,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),150/240(Los Angeles County Metropolitan Transportation Authority),","0.172,0.16,0.576,",,,,,,,,,,,,
302163620,,33.7830874998,-117.2291499,69.6776442254,,6,,,"19(Riverside Transit Agency),19F(Riverside Transit Agency),22(Riverside Transit Agency),27(Riverside Transit Agency),30(Riverside Transit Agency),74(Riverside Transit Agency),208(Riverside Transit Agency),212(Riverside Transit Agency),Amtrak Thruway Conn","0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.481,0.51,",,,,,,,,,,,,
302694922,,33.8592660999,-118.1193246,728.619585345,,6,,,"192(Long Beach Transit),192(Long Beach Transit),92(Long Beach Transit),","0.049,0.135,0.317,",,,,,,,,,,,,
302694923,,33.8624022004,-118.1194587,334.589533214,,6,,,"192(Long Beach Transit),192(Long Beach Transit),","0.402,0.488,",,,,,,,,,,,,
302694924,,33.8637963996,-118.1194533,291.757774441,,6,,,"192(Long Beach Transit),192(Long Beach Transit),","0.643,0.557,",,,,,,,,,,,,
303513386,,33.8653402001,-118.1194219,113.92656044,,6,,,"92(Long Beach Transit),92(Long Beach Transit),92(Long Beach Transit),","0.277,0.467,0.278,",,,,,,,,,,,,
303513388,,33.8659926996,-118.1195494,81.1064383577,,6,,,"92(Long Beach Transit),92(Long Beach Transit),92(Long Beach Transit),","0.314,0.504,0.315,",,,,,,,,,,,,
303513389,,33.8658078997,-118.1191644,35.5666797114,,6,,,"92(Long Beach Transit),92(Long Beach Transit),92(Long Beach Transit),","0.329,0.519,0.33,",,,,,,,,,,,,
305493434,,34.1000006001,-118.1896981,60.5909078461,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),","0.636,0.64,",,,,,,,,,,,,
305493435,,34.1035871001,-118.1895538,265.278367937,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),","0.208,0.212,0.248,",Open Access,Ernest E Debs Regional Park,http://www.laparks.org/dos/parks/facility/ernestEDebsPk.htm,5632,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,318.915,Ernest E Debs RP
305493436,,34.1007726996,-118.1895946,21.8324407311,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),","0.44,0.444,0.749,",,,,,,,,,,,,
305493439,,34.100131,-118.1900158,32.7790254315,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),","0.669,",,,,,,,,,,,,
305493440,,34.1008335001,-118.1909292,464.637955993,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),","0.717,0.731,",Open Access,Ernest E Debs Regional Park,http://www.laparks.org/dos/parks/facility/ernestEDebsPk.htm,5632,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,318.915,Ernest E Debs RP
305493445,,34.1021990999,-118.1911304,75.1955451238,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),256(Los Angeles County Metropolitan Transportation Authority),","0.559,0.573,0.732,",Open Access,Ernest E Debs Regional Park,http://www.laparks.org/dos/parks/facility/ernestEDebsPk.htm,5632,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,318.915,Ernest E Debs RP
305493446,,34.0998529,-118.1903001,61.6415835541,,6,,,"256(Los Angeles County Metropolitan Transportation Authority),","0.698,",Open Access,Ernest E Debs Regional Park,http://www.laparks.org/dos/parks/facility/ernestEDebsPk.htm,5632,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,318.915,Ernest E Debs RP
305932024,,34.0804217,-118.2051047,102.234211064,,6,,,"252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),","0.243,0.399,0.231,",,,,,,,,,,,,
305932025,,34.0856370997,-118.1938385,413.621420576,,6,,,"252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),","0.081,0.112,0.16,",,,,,,,,,,,,
305932297,,34.0969783996,-118.1721643,264.222321879,,6,,,"DASH El Sereno/City Terrace(Los Angeles Department of Transportation),","0.783,",,,,,,,,,,,,
306020222,,34.0821144004,-118.1974015,100.387334642,,6,,,"252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),252(Los Angeles County Metropolitan Transportation Authority),","0.368,0.435,0.533,",,,,,,,,,,,,
306486554,,33.8061953999,-118.1877718,110.226800678,,6,,,"60(Los Angeles County Metropolitan Transportation Authority),102(Long Beach Transit),104(Long Beach Transit),103(Long Beach Transit),101(Long Beach Transit),60(Los Angeles County Metropolitan Transportation Authority),","0.327,0.363,0.363,0.363,0.363,0.283,",,,,,,,,,,,,
306789791,,33.8122232003,-117.9184582,1.78750033791,,6,,,"22(Anaheim Resort Transportation),460(Los Angeles County Metropolitan Transportation Authority),","0.765,0.641,",,,,,,,,,,,,
307784153,,33.8459702997,-118.101734,123.186116989,,6,,,"191(Long Beach Transit),191(Long Beach Transit),191(Long Beach Transit),","0.444,0.532,0.564,",Open Access,Boyar Park,,16314,1168,"Lakewood, City of",City,City Agency,http://www.lakewoodcity.org/,City,11.925,Boyar Park
307784155,,33.8434026003,-118.097712,334.499742808,,6,,,"191(Long Beach Transit),191(Long Beach Transit),","0.587,0.549,",Open Access,The Nature Trail,http://www.lakewoodcity.org/civicax/filebank/blobdload.aspx?BlobID=23224,29807,1168,"Lakewood, City of",City,City Agency,http://www.lakewoodcity.org/,City,25.477,The Nature Trail
307784156,,33.8432858998,-118.0979279,12.1732942951,,6,,,"191(Long Beach Transit),191(Long Beach Transit),","0.58,0.618,",Open Access,The Nature Trail,http://www.lakewoodcity.org/civicax/filebank/blobdload.aspx?BlobID=23224,29807,1168,"Lakewood, City of",City,City Agency,http://www.lakewoodcity.org/,City,25.477,The Nature Trail
309686294,,34.1811933001,-118.8926764,617.549415482,,6,,,"1(Thousand Oaks Transit),3(Thousand Oaks Transit),","0.614,0.614,",,,,,,,,,,,,
310706967,,33.8105695998,-117.9185067,5.50731887769,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.495,0.371,",,,,,,,,,,,,
314039934,,33.5047946003,-117.1398815,75.5264853272,,6,,,"24(Riverside Transit Agency),24(Riverside Transit Agency),","0.569,0.678,",,,,,,,,,,,,
314039938,,33.5048633004,-117.1404414,22.9498941213,,6,,,"24(Riverside Transit Agency),24(Riverside Transit Agency),","0.578,0.687,",,,,,,,,,,,,
314474989,Rivas Canyon Trail,34.0546202998,-118.5132007,263.208738561,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),","0.698,",Open Access,Will Rogers State Historic Park,http://www.parks.ca.gov/?page_id=626,1790,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,187.885,Will Rogers SHP
314939397,,33.5066780001,-117.1422187,196.876462022,,6,,,"24(Riverside Transit Agency),24(Riverside Transit Agency),24(Riverside Transit Agency),","0.093,0.257,0.685,",,,,,,,,,,,,
316381764,,33.8107741002,-117.9184088,8.84985844156,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.458,0.334,",,,,,,,,,,,,
317311191,,34.1810784999,-118.4867047,231.049952738,,6,,,"901(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority","0.594,0.629,0.619,0.619,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
317311193,,34.1820518002,-118.4846808,159.869192946,,6,,,"901(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority","0.52,0.546,0.546,0.556,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
317315586,,34.1759248998,-118.5004673,132.726255176,,6,,,"236(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),","0.28,0.379,",Open Access,Balboa Golf Course & Encino Golf Course,,15770,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,320.851,Balboa GC & Encino GC
318308567,,34.1700322999,-118.4954867,89.0455256106,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.459,0.424,",Open Access,Balboa Golf Course & Encino Golf Course,,15770,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,320.851,Balboa GC & Encino GC
319328707,,33.8083556002,-117.9180448,5.35016781345,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.417,0.488,",,,,,,,,,,,,
319488040,,33.8081843999,-117.917957,2.73909050703,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.442,0.513,",,,,,,,,,,,,
320883375,,34.1816054001,-118.4909029,174.694571742,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),","0.793,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
320883450,,34.1829900997,-118.4922251,142.870113227,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),","0.564,0.592,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
320883451,,34.1831444,-118.4915791,69.3413188407,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),","0.675,0.703,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
320883452,,34.1826711003,-118.4918129,56.7528259523,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),","0.618,0.646,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
320883453,,34.1822637002,-118.4924613,80.0898607943,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),","0.698,0.726,",Open Access,Woodley Lakes Golf Course,,27730,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,209.266,Woodley Lakes GC
324021507,,34.1938227,-118.3450405,406.761462604,,6,,,"Blue(Burbank Bus),","0.205,",,,,,,,,,,,,
326238715,,34.0753480002,-117.4253418,104.982405374,,6,,,"19(OmniTrans),19(OmniTrans),19(OmniTrans),","0.269,0.45,0.322,",,,,,,,,,,,,
326238717,,34.0775460998,-117.4209936,384.315735913,,6,,,"19(OmniTrans),19(OmniTrans),19(OmniTrans),","0.12,0.172,0.192,",,,,,,,,,,,,
326238722,,34.0748851003,-117.4220646,790.825164899,,6,,,"19(OmniTrans),19(OmniTrans),","0.347,0.399,",,,,,,,,,,,,
326238724,,34.0798258002,-117.4290699,1164.02845077,,6,,,"19(OmniTrans),19(OmniTrans),19(OmniTrans),","0.483,0.475,0.758,",,,,,,,,,,,,
326238726,,34.0807352999,-117.4290626,537.941283011,,6,,,"19(OmniTrans),19(OmniTrans),","0.582,0.576,",,,,,,,,,,,,
329417105,,33.8024400999,-117.9099896,41.5688352592,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),15(Anaheim Resort Transportation),8(Anaheim Resort Transportation),7(Anaheim Resort Transportation),","0.109,0.109,0.109,0.462,0.462,0.282,",,,,,,,,,,,,
329417106,,33.8025861004,-117.9098982,134.346569156,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),15(Anaheim Resort Transportation),8(Anaheim Resort Transportation),7(Anaheim Resort Transportation),","0.09,0.09,0.09,0.443,0.443,0.263,",,,,,,,,,,,,
330120989,,34.0490623996,-118.5015236,1255.07590694,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),","0.696,0.696,",,,,,,,,,,,,
330170592,,34.0487775996,-118.5014305,465.431829712,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),2/302(Los Angeles County Metropolitan Transportation Authority),","0.731,0.731,",,,,,,,,,,,,
330182655,,34.0502428003,-118.4977371,169.957155307,,6,,,"2/302(Los Angeles County Metropolitan Transportation Authority),","0.635,",,,,,,,,,,,,
330741693,,33.6596763997,-118.0065735,116.063651806,,6,,,"1(Orange County Transportation Authority),","0.721,",Open Access,Bolsa Chica State Beach,http://www.parks.ca.gov/?page_id=642,1443,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,220.356,Bolsa Chica SB
330867884,,33.8065913003,-117.9188387,9.69963725094,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,",,,,,,,,,,,,
332534367,,33.8075525002,-117.9202466,9.5172096813,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,",,,,,,,,,,,,
332535535,,33.8081000003,-117.9174221,2.92233492073,,6,,,"1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort Transportation),17(Anaheim Resort","0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.607,0.743,",,,,,,,,,,,,
332976458,,34.0522269997,-118.4482494,629.196703851,,6,,,"6(Culver CityBus),6(Culver CityBus),720(Los Angeles County Metropolitan Transportation Authority),","0.017,0.066,0.1,",,,,,,,,,,,,
333031468,,33.8429377003,-118.0019867,9.89531473102,,6,,,"38(Orange County Transportation Authority),38(Orange County Transportation Authority),38(Orange County Transportation Authority),","0.11,0.518,0.477,",,,,,,,,,,,,
333231894,,33.8431140996,-117.9978374,17.2358150833,,6,,,"29(Orange County Transportation Authority),29(Orange County Transportation Authority),38(Orange County Transportation Authority),18(Anaheim Resort Transportation),","0.191,0.515,0.515,0.263,",,,,,,,,,,,,
333509774,,34.1469838,-117.2436242,9.60612729515,,6,,,"1(OmniTrans),1(OmniTrans),","0.051,0.315,",,,,,,,,,,,,
334433719,,33.9213970998,-117.3136578,864.743517347,,6,,,"20(Riverside Transit Agency),20(Riverside Transit Agency),26(Riverside Transit Agency),","0.568,0.586,0.586,",,,,,,,,,,,,
334433720,,33.9200783996,-117.2990044,1559.56589719,,6,,,"20(Riverside Transit Agency),","0.71,",,,,,,,,,,,,
334433725,,33.9204809002,-117.3097198,353.186645531,,6,,,"20(Riverside Transit Agency),20(Riverside Transit Agency),26(Riverside Transit Agency),","0.727,0.745,0.745,",,,,,,,,,,,,
334433853,,33.9188517,-117.311364,281.198853125,,6,,,"20(Riverside Transit Agency),20(Riverside Transit Agency),26(Riverside Transit Agency),","0.478,0.496,0.496,",,,,,,,,,,,,
334434539,,33.9181595998,-117.2961931,1018.27079182,,6,,,"20(Riverside Transit Agency),","0.298,",,,,,,,,,,,,
